"TOA5","TrailerWLEF","CR3000","8727","CR3000.Std.27","CPU:TRAILER_V1.CR3","26780","fastData"
"TIMESTAMP","RECORD","top_co2","top_h20","top_t","mid_co2","mid_h20","mid_t","bot_co2","bot_h20","bot_t","top_t2","mid_t2","bot_t2","top_p","mid_p","bot_p"
"TS","RN","volts","volts","C","volts","volts","C","volts","volts","C","C","C","C","kPa","kPa","kPa"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-01-13 19:47:41.2",0,-455.1,-781.1,-5.093,-283.1,-276.9,-3.396,-265.5,-293.5,-3.81,-53.41,-10.61,-20.85,13.3,-1.475,-8.18
"2014-01-13 19:47:41.3",1,-454.6,-785.4,-5.33,-320.2,-313.3,-3.744,-276,-317.6,-3.953,-53.53,-14.69,-21.75,11.95,-2.241,-8.21
"2014-01-13 19:47:41.4",2,-454.3,-789.4,-5.56,-355.9,-349.4,-4.09,-289.2,-342.3,-4.09,-53.65,-18.27,-22.52,10.51,-3.056,-8.27
"2014-01-13 19:47:41.5",3,-454.1,-793.2,-5.779,-390.5,-384.4,-4.443,-304.7,-367.6,-4.249,-53.77,-21.44,-23.21,8.96,-3.905,-8.38
"2014-01-13 19:47:41.6",4,-454,-797,-5.99,-424.1,-418.8,-4.791,-322.4,-393,-4.434,-53.87,-24.24,-23.81,7.348,-4.795,-8.55
"2014-01-13 19:47:41.7",5,-453.8,-800,-6.198,-456.8,-452.8,-5.143,-341.8,-418.8,-4.638,-53.98,-26.71,-24.38,5.675,-5.719,-8.77
"2014-01-13 19:47:41.8",6,-453.6,-804,-6.395,-488.6,-486.3,-5.497,-362.6,-445.1,-4.863,-54.09,-28.89,-24.94,3.958,-6.666,-9.01
"2014-01-13 19:47:41.9",7,-453.3,-807,-6.586,-519.1,-518.9,-5.85,-384.7,-471.4,-5.103,-54.22,-30.83,-25.54,2.215,-7.643,-9.31
"2014-01-13 19:47:42",8,-453.5,-811,-6.769,-549.1,-551.1,-6.202,-408.1,-498.2,-5.358,-54.35,-32.55,-26.13,0.445,-8.64,-9.65
"2014-01-13 19:47:42.1",9,-453.5,-814,-6.949,-578,-582.3,-6.554,-432.7,-525.2,-5.624,-54.49,-34.09,-26.72,-1.308,-9.66,-10.04
"2014-01-13 19:47:42.2",10,-453.3,-817,-7.12,-606,-613.1,-6.906,-457.6,-552.2,-5.902,-54.66,-35.46,-27.31,-3.069,-10.69,-10.46
"2014-01-13 19:47:42.3",11,-453.3,-820,-7.287,-633.4,-643.3,-7.257,-483.6,-579.6,-6.186,-54.84,-36.69,-27.9,-4.799,-11.75,-10.93
"2014-01-13 19:47:42.4",12,-453.1,-823,-7.448,-659.6,-672.8,-7.605,-510.2,-607,-6.478,-55.03,-37.8,-28.47,-6.512,-12.8,-11.43
"2014-01-13 19:47:42.5",13,-453.1,-825,-7.603,-685.2,-701.8,-7.951,-537.2,-634.5,-6.773,-55.24,-38.79,-29.02,-8.2,-13.87,-11.98
"2014-01-13 19:47:42.6",14,-453.3,-828,-7.752,-710.1,-730.2,-8.3,-564.8,-662.1,-7.071,-55.47,-39.68,-29.55,-9.84,-14.95,-12.54
"2014-01-13 19:47:42.7",15,-453.5,-831,-7.895,-734,-758.2,-8.64,-592.5,-689.9,-7.377,-55.72,-40.5,-30.07,-11.45,-16.03,-13.15
"2014-01-13 19:47:42.8",16,-453.6,-833,-8.03,-757,-785.4,-8.98,-620.7,-717.6,-7.683,-55.98,-41.23,-30.58,-13.03,-17.11,-13.78
"2014-01-13 19:47:42.9",17,-453.6,-836,-8.17,-779.8,-812,-9.32,-649,-745.5,-7.987,-56.27,-41.91,-31.08,-14.56,-18.19,-14.44
"2014-01-13 19:47:43",18,-453.8,-838,-8.3,-802,-838,-9.65,-677.6,-773.4,-8.3,-56.58,-42.52,-31.55,-16.05,-19.28,-15.12
"2014-01-13 19:47:43.1",19,-453.8,-840,-8.42,-823,-864,-9.98,-706.1,-801,-8.61,-56.9,-43.08,-32.03,-17.51,-20.35,-15.83
"2014-01-13 19:47:43.2",20,-453.8,-842,-8.54,-843,-889,-10.31,-734.8,-829,-8.92,-57.24,-43.61,-32.49,-18.93,-21.43,-16.55
"2014-01-13 19:47:43.3",21,-453.8,-844,-8.66,-863,-913,-10.64,-763.3,-856,-9.22,-57.61,-44.1,-32.94,-20.31,-22.51,-17.3
"2014-01-13 19:47:43.4",22,-453.8,-846,-8.77,-883,-937,-10.96,-791.8,-884,-9.53,-57.98,-44.55,-33.37,-21.65,-23.57,-18.06
"2014-01-13 19:47:43.5",23,-453.8,-848,-8.88,-901,-961,-11.28,-820,-912,-9.84,-58.38,-44.97,-33.81,-22.97,-24.64,-18.85
"2014-01-13 19:47:43.6",24,-453.8,-850,-8.99,-920,-984,-11.59,-849,-939,-10.15,-58.8,-45.36,-34.23,-24.25,-25.69,-19.64
"2014-01-13 19:47:43.7",25,-454,-852,-9.09,-937,-1006,-11.9,-877,-966,-10.45,-59.23,-45.74,-34.65,-25.5,-26.73,-20.45
"2014-01-13 19:47:43.8",26,-453.6,-854,-9.18,-954,-1028,-12.21,-905,-994,-10.75,-59.68,-46.08,-35.06,-26.72,-27.77,-21.27
"2014-01-13 19:47:43.9",27,-453.8,-855,-9.28,-971,-1050,-12.52,-933,-1021,-11.05,-60.15,-46.43,-35.45,-27.92,-28.8,-22.1
"2014-01-13 19:47:44",28,-453.8,-857,-9.37,-987,-1071,-12.82,-961,-1048,-11.35,-60.64,-46.75,-35.85,-29.08,-29.82,-22.94
"2014-01-13 19:47:44.1",29,-453.8,-858,-9.46,-1002,-1091,-13.11,-989,-1075,-11.64,-61.14,-47.05,-36.22,-30.24,-30.82,-23.78
"2014-01-13 19:47:44.2",30,-453.6,-860,-9.54,-1017,-1111,-13.4,-1016,-1102,-11.94,-61.65,-47.35,-36.6,-31.36,-31.83,-24.63
"2014-01-13 19:47:44.3",31,-453.8,-861,-9.63,-1032,-1131,-13.69,-1044,-1128,-12.23,-62.18,-47.62,-36.96,-32.47,-32.82,-25.49
"2014-01-13 19:47:44.4",32,-453.8,-863,-9.7,-1046,-1150,-13.97,-1071,-1154,-12.52,-62.72,-47.9,-37.31,-33.56,-33.8,-26.35
"2014-01-13 19:47:44.5",33,-454.1,-864,-9.78,-1060,-1169,-14.25,-1097,-1181,-12.81,-63.27,-48.17,-37.66,-34.63,-34.77,-27.22
"2014-01-13 19:47:44.6",34,-454.1,-865,-9.86,-1073,-1187,-14.53,-1124,-1207,-13.09,-63.84,-48.43,-38,-35.68,-35.73,-28.09
"2014-01-13 19:47:44.7",35,-454.3,-867,-9.93,-1086,-1205,-14.8,-1150,-1232,-13.37,-64.43,-48.68,-38.33,-36.72,-36.68,-28.97
"2014-01-13 19:47:44.8",36,-454.1,-868,-9.99,-1098,-1223,-15.07,-1176,-1258,-13.65,-65.02,-48.93,-38.65,-37.74,-37.62,-29.84
"2014-01-13 19:47:44.9",37,-454,-869,-10.06,-1111,-1240,-15.33,-1201,-1284,-13.93,-65.62,-49.18,-38.97,-38.75,-38.54,-30.71
"2014-01-13 19:47:45",38,-454.1,-870,-10.13,-1122,-1257,-15.58,-1227,-1309,-14.2,-66.24,-49.41,-39.27,-39.75,-39.46,-31.6
"2014-01-13 19:47:45.1",39,-454,-871,-10.19,-1134,-1273,-15.84,-1252,-1334,-13.65,-23.43,1.599,-39.79,-40.51,-40.17,-32.43
"2014-01-13 19:47:45.2",40,-454,-872,-10.24,-1145,-1289,-16.08,-1236,-1333,-13.12,-39.48,0.953,1.994,-35.62,-39.53,-32.88
"2014-01-13 19:47:45.3",41,-454.1,-873,-10.3,-1155,-1304,-16.33,-1222,-1333,-12.69,-49.62,-3.161,-0.529,18.07,-0.634,-30.68
"2014-01-13 19:47:45.4",42,-454.1,-874,-10.36,-1166,-1319,-16.57,-1213,-1336,-12.33,-56.24,-7.213,-2.669,17.07,-1.299,-29
"2014-01-13 19:47:45.5",43,-454.1,-875,-10.41,-1176,-1334,-16.81,-1208,-1341,-12.04,-60.76,-11.1,-4.586,16.02,-1.999,-30.65
"2014-01-13 19:47:45.6",44,-454.1,-876,-10.46,-1185,-1349,-17.04,-1206,-1348,-11.81,-63.88,-14.79,-6.32,14.89,-2.747,-26.52
"2014-01-13 19:47:45.7",45,-454.5,-877,-10.51,-1195,-1363,-17.27,-1207,-1357,-11.65,-66.07,-18.22,-7.922,13.67,-3.527,-25.7
"2014-01-13 19:47:45.8",46,-454.5,-878,-10.56,-1204,-1377,-17.49,-1211,-1367,-11.54,-67.62,-21.34,-9.43,12.35,-4.341,-25.03
"2014-01-13 19:47:45.9",47,-454.3,-879,-10.61,-1213,-1390,-17.71,-1217,-1378,-11.48,-68.76,-24.16,-10.85,10.96,-5.182,-24.46
"2014-01-13 19:47:46",48,-454.5,-880,-10.65,-1221,-1403,-17.93,-1226,-1391,-11.46,-69.67,-26.7,-12.19,9.49,-6.049,-24
"2014-01-13 19:47:46.1",49,-454.6,-881,-10.69,-1229,-1416,-18.14,-1236,-1404,-11.48,-70.4,-28.98,-13.46,7.96,-6.934,-23.59
"2014-01-13 19:47:46.2",50,-454.6,-881,-10.74,-1238,-1429,-18.34,-1248,-1418,-11.54,-71.08,-31.03,-14.66,6.388,-7.846,-23.26
"2014-01-13 19:47:46.3",51,-454.8,-882,-10.78,-1245,-1441,-18.55,-1262,-1433,-11.62,-71.72,-32.89,-15.81,4.777,-8.77,-22.99
"2014-01-13 19:47:46.4",52,-455.1,-883,-10.82,-1253,-1452,-18.75,-1276,-1449,-11.74,-72.34,-34.58,-16.89,3.148,-9.72,-22.77
"2014-01-13 19:47:46.5",53,-455,-884,-10.86,-1260,-1464,-18.95,-1292,-1466,-11.87,-72.94,-36.11,-17.95,1.51,-10.68,-22.61
"2014-01-13 19:47:46.6",54,-455,-884,-10.89,-1267,-1476,-19.14,-1308,-1483,-12.03,-73.53,-37.5,-18.95,-0.123,-11.65,-22.52
"2014-01-13 19:47:46.7",55,-455.3,-885,-10.93,-1274,-1487,-19.32,-1326,-1500,-12.2,-74.1,-38.77,-19.93,-1.757,-12.63,-22.47
"2014-01-13 19:47:46.8",56,-455.3,-885,-10.96,-1281,-1498,-19.51,-1344,-1518,-12.39,-74.66,-39.94,-20.86,-3.386,-13.61,-22.48
"2014-01-13 19:47:46.9",57,-455.3,-886,-10.99,-1287,-1508,-19.69,-1362,-1536,-12.6,-75.21,-41,-21.76,-5.002,-14.61,-22.53
"2014-01-13 19:47:47",58,-455.3,-887,-11.02,-1293,-1518,-19.86,-1381,-1554,-12.81,-75.76,-41.97,-22.63,-6.595,-15.62,-22.64
"2014-01-13 19:47:47.1",59,-455.3,-887,-11.05,-1299,-1529,-20.04,-1400,-1573,-13.04,-76.27,-42.88,-23.48,-8.17,-16.63,-22.79
"2014-01-13 19:47:47.2",60,-455.4,-888,-11.09,-1305,-1538,-20.21,-1419,-1592,-13.28,-76.8,-43.71,-24.31,-9.72,-17.64,-22.99
"2014-01-13 19:47:47.3",61,-455.3,-888,-11.12,-1311,-1548,-20.38,-1439,-1611,-13.51,-77.31,-44.49,-25.11,-11.24,-18.66,-23.23
"2014-01-13 19:47:47.4",62,-455.4,-889,-11.14,-1316,-1557,-20.54,-1459,-1630,-13.76,-77.82,-45.2,-25.88,-12.75,-19.68,-23.51
"2014-01-13 19:47:47.5",63,-455.6,-889,-11.17,-1321,-1566,-20.7,-1479,-1649,-14.01,-78.3,-45.85,-26.64,-14.24,-20.69,-23.82
"2014-01-13 19:47:47.6",64,-455.6,-890,-11.19,-1327,-1575,-20.85,-1499,-1668,-14.27,-78.81,-46.45,-27.38,-15.69,-21.71,-24.17
"2014-01-13 19:47:47.7",65,-455.6,-890,-11.22,-1332,-1584,-21,-1519,-1687,-14.53,-79.3,-47.03,-28.09,-17.13,-22.74,-24.55
"2014-01-13 19:47:47.8",66,-455.6,-891,-11.24,-1336,-1592,-21.15,-1539,-1706,-14.79,-79.8,-47.57,-28.78,-18.54,-23.75,-24.97
"2014-01-13 19:47:47.9",67,-455.6,-891,-11.27,-1341,-1600,-21.3,-1559,-1725,-15.05,-80.3,-48.07,-29.46,-19.92,-24.77,-25.43
"2014-01-13 19:47:48",68,-455.4,-892,-11.29,-1346,-1608,-21.44,-1578,-1744,-15.32,-80.8,-48.54,-30.12,-21.29,-25.79,-25.9
"2014-01-13 19:47:48.1",69,-455.4,-892,-11.31,-1350,-1616,-21.58,-1598,-1763,-15.59,-81.3,-48.99,-30.77,-22.63,-26.8,-26.4
"2014-01-13 19:47:48.2",70,-455.4,-892,-11.33,-1354,-1624,-21.72,-1618,-1782,-15.85,-81.7,-49.42,-31.39,-23.96,-27.82,-26.93
"2014-01-13 19:47:48.3",71,-455.6,-893,-11.35,-1358,-1631,-21.85,-1637,-1801,-16.11,-82.2,-49.81,-32.01,-25.26,-28.83,-27.48
"2014-01-13 19:47:48.4",72,-455.9,-893,-11.37,-1363,-1638,-21.98,-1657,-1819,-16.38,-82.7,-50.19,-32.62,-26.55,-29.82,-28.05
"2014-01-13 19:47:48.5",73,-456.1,-894,-11.39,-1367,-1645,-22.11,-1676,-1838,-16.64,-83.2,-50.55,-33.19,-27.81,-30.83,-28.65
"2014-01-13 19:47:48.6",74,-455.9,-894,-11.41,-1370,-1652,-22.23,-1694,-1856,-16.91,-83.7,-50.9,-33.75,-29.06,-31.83,-29.27
"2014-01-13 19:47:48.7",75,-455.9,-895,-11.43,-1374,-1659,-22.35,-1713,-1874,-17.17,-84.2,-51.23,-34.31,-30.29,-32.82,-29.9
"2014-01-13 19:47:48.8",76,-455.9,-895,-11.44,-1377,-1665,-22.47,-1731,-1892,-17.43,-84.7,-51.55,-34.84,-31.5,-33.8,-30.56
"2014-01-13 19:47:48.9",77,-456.1,-895,-11.46,-1381,-1671,-22.58,-1750,-1910,-17.69,-85.2,-51.86,-35.36,-32.69,-34.78,-31.22
"2014-01-13 19:47:49",78,-456.3,-896,-11.47,-1384,-1678,-22.7,-1767,-1927,-17.94,-85.7,-52.14,-35.89,-33.87,-35.77,-31.91
"2014-01-13 19:47:49.1",79,-456.4,-896,-11.49,-1387,-1684,-22.81,-1785,-1944,-18.19,-86.3,-52.43,-36.38,-35.04,-36.74,-32.61
"2014-01-13 19:47:49.2",80,-456.1,-896,-11.51,-1390,-1689,-22.92,-1803,-1961,-18.45,-86.8,-52.71,-36.87,-36.19,-37.71,-33.32
"2014-01-13 19:47:49.3",81,-456.1,-897,-11.52,-1393,-1695,-23.02,-1820,-1978,-18.69,-87.3,-52.97,-37.34,-37.32,-38.66,-34.04
"2014-01-13 19:47:49.4",82,-455.9,-897,-11.53,-1396,-1701,-23.13,-1837,-1995,-18.94,-87.9,-53.23,-37.8,-38.45,-39.62,-34.78
"2014-01-13 19:47:49.5",83,-456.3,-897,-11.55,-1399,-1706,-23.23,-1854,-2012,-19.18,-88.5,-53.49,-38.25,-39.56,-40.57,-35.52
"2014-01-13 19:47:49.6",84,-456.3,-898,-11.56,-1402,-1711,-23.33,-1870,-2028,-19.42,-89.1,-53.74,-38.68,-40.65,-41.51,-36.28
"2014-01-13 19:47:49.7",85,-456.1,-898,-11.57,-1405,-1716,-23.42,-1886,-2044,-19.66,-89.7,-53.99,-39.12,-41.74,-42.45,-37.04
"2014-01-13 19:47:49.8",86,-456.3,-898,-11.59,-1407,-1721,-23.51,-1902,-2060,-19.89,-90.3,-54.24,-39.54,-42.81,-43.39,-37.82
"2014-01-13 19:47:49.9",87,-456.6,-899,-11.6,-1410,-1726,-23.61,-1918,-2075,-20.12,-90.9,-54.49,-39.95,-43.88,-44.31,-38.59
"2014-01-13 19:47:50",88,-456.6,-899,-11.61,-1412,-1731,-23.7,-1934,-2090,-20.35,-91.6,-54.73,-40.34,-44.93,-45.23,-39.38
"2014-01-13 19:47:50.1",89,-456.4,-899,-11.62,-1414,-1735,-23.78,-1949,-2106,-19.57,-42.25,3.19,-40.88,-45.68,-45.89,-40.11
"2014-01-13 19:47:50.2",90,-456.6,-899,-11.63,-1417,-1740,-23.87,-1912,-2086,-18.83,-65.55,1.359,1.931,-39.31,-45.07,-40.4
"2014-01-13 19:47:50.3",91,-456.8,-899,-11.64,-1419,-1744,-23.95,-1877,-2067,-18.19,-79.05,-3.196,-0.609,18.05,-0.652,-36.54
"2014-01-13 19:47:50.4",92,-456.9,-900,-11.65,-1421,-1748,-24.03,-1849,-2053,-17.66,-87.4,-6.984,-2.841,17.03,-1.334,-33.77
"2014-01-13 19:47:50.5",93,-457.1,-900,-11.66,-1423,-1752,-24.11,-1827,-2042,-17.22,-92.5,-10.55,-4.861,15.92,-2.065,-34.21
"2014-01-13 19:47:50.6",94,-456.9,-900,-11.67,-1425,-1756,-24.19,-1809,-2034,-16.85,-95.7,-14.1,-6.726,14.71,-2.84,-29.2
"2014-01-13 19:47:50.7",95,-456.8,-900,-11.68,-1427,-1760,-24.26,-1795,-2029,-16.56,-97.6,-17.57,-8.45,13.38,-3.659,-28.12
"2014-01-13 19:47:50.8",96,-456.8,-900,-11.69,-1429,-1764,-24.33,-1785,-2026,-16.33,-98.4,-20.92,-10.1,11.91,-4.517,-27.28
"2014-01-13 19:47:50.9",97,-456.8,-901,-11.7,-1431,-1768,-24.4,-1778,-2024,-16.16,-98.8,-24.09,-11.65,10.35,-5.407,-26.6
"2014-01-13 19:47:51",98,-456.9,-901,-11.71,-1433,-1771,-24.47,-1775,-2025,-16.04,-98.7,-27.07,-13.12,8.68,-6.327,-26.06
"2014-01-13 19:47:51.1",99,-456.8,-901,-11.72,-1435,-1775,-24.54,-1773,-2027,-15.96,-98.5,-29.84,-14.53,6.934,-7.278,-25.61
"2014-01-13 19:47:51.2",100,-456.8,-901,-11.72,-1436,-1778,-24.61,-1774,-2030,-15.93,-98.3,-32.38,-15.92,5.138,-8.25,-25.24
"2014-01-13 19:47:51.3",101,-456.6,-901,-11.73,-1438,-1782,-24.67,-1777,-2034,-15.94,-98.1,-34.67,-17.26,3.293,-9.24,-24.94
"2014-01-13 19:47:51.4",102,-456.8,-901,-11.74,-1439,-1785,-24.74,-1781,-2040,-15.98,-97.8,-36.72,-18.48,1.427,-10.26,-24.71
"2014-01-13 19:47:51.5",103,-456.8,-902,-11.74,-1441,-1788,-24.8,-1787,-2046,-16.05,-97.7,-38.56,-19.56,-0.436,-11.29,-24.55
"2014-01-13 19:47:51.6",104,-456.6,-902,-11.75,-1442,-1791,-24.86,-1794,-2053,-16.15,-97.5,-40.21,-20.58,-2.294,-12.34,-24.45
"2014-01-13 19:47:51.7",105,-456.8,-902,-11.75,-1444,-1794,-24.92,-1803,-2061,-16.27,-97.4,-41.67,-21.56,-4.143,-13.4,-24.41
"2014-01-13 19:47:51.8",106,-456.8,-902,-11.76,-1445,-1797,-24.97,-1812,-2069,-16.42,-97.3,-43,-22.51,-5.97,-14.48,-24.43
"2014-01-13 19:47:51.9",107,-456.8,-902,-11.77,-1446,-1800,-25.03,-1822,-2078,-16.57,-97.2,-44.18,-23.43,-7.767,-15.55,-24.51
"2014-01-13 19:47:52",108,-456.8,-902,-11.77,-1448,-1803,-25.08,-1833,-2087,-16.75,-97.1,-45.25,-24.33,-9.54,-16.64,-24.63
"2014-01-13 19:47:52.1",109,-456.8,-902,-11.78,-1449,-1805,-25.13,-1844,-2097,-16.93,-97.1,-46.21,-25.19,-11.29,-17.74,-24.82
"2014-01-13 19:47:52.2",110,-456.8,-903,-11.78,-1450,-1808,-25.19,-1856,-2107,-17.13,-97,-47.08,-26.03,-13,-18.84,-25.05
"2014-01-13 19:47:52.3",111,-456.8,-903,-11.79,-1451,-1810,-25.24,-1868,-2118,-17.34,-97,-47.87,-26.86,-14.69,-19.95,-25.32
"2014-01-13 19:47:52.4",112,-456.8,-903,-11.79,-1452,-1813,-25.28,-1881,-2128,-17.55,-97,-48.6,-27.66,-16.34,-21.06,-25.64
"2014-01-13 19:47:52.5",113,-456.8,-903,-11.8,-1454,-1815,-25.33,-1894,-2139,-17.77,-97,-49.25,-28.44,-17.97,-22.17,-26
"2014-01-13 19:47:52.6",114,-456.9,-903,-11.8,-1455,-1818,-25.38,-1907,-2150,-17.99,-97,-49.85,-29.2,-19.56,-23.29,-26.4
"2014-01-13 19:47:52.7",115,-456.9,-903,-11.81,-1456,-1820,-25.42,-1920,-2161,-18.22,-97.1,-50.39,-29.95,-21.13,-24.4,-26.84
"2014-01-13 19:47:52.8",116,-456.6,-903,-11.81,-1457,-1822,-25.47,-1933,-2172,-18.45,-97.1,-50.89,-30.67,-22.67,-25.52,-27.31
"2014-01-13 19:47:52.9",117,-456.8,-903,-11.82,-1458,-1824,-25.51,-1947,-2183,-18.68,-97.1,-51.35,-31.37,-24.18,-26.63,-27.82
"2014-01-13 19:47:53",118,-456.9,-904,-11.82,-1459,-1826,-25.55,-1960,-2195,-18.91,-97.2,-51.76,-32.06,-25.66,-27.74,-28.35
"2014-01-13 19:47:53.1",119,-456.8,-904,-11.82,-1460,-1828,-25.59,-1974,-2206,-19.15,-97.3,-52.15,-32.73,-27.11,-28.85,-28.92
"2014-01-13 19:47:53.2",120,-456.9,-904,-11.83,-1461,-1831,-25.63,-1987,-2218,-19.38,-97.3,-52.52,-33.38,-28.53,-29.96,-29.52
"2014-01-13 19:47:53.3",121,-456.9,-904,-11.83,-1461,-1833,-25.67,-2000,-2229,-19.62,-97.4,-52.86,-34.03,-29.93,-31.06,-30.13
"2014-01-13 19:47:53.4",122,-456.9,-904,-11.84,-1462,-1834,-25.71,-2014,-2240,-19.85,-97.5,-53.17,-34.65,-31.31,-32.15,-30.78
"2014-01-13 19:47:53.5",123,-457.1,-904,-11.84,-1463,-1836,-25.75,-2026,-2252,-20.08,-97.6,-53.45,-35.24,-32.67,-33.25,-31.44
"2014-01-13 19:47:53.6",124,-456.9,-904,-11.84,-1464,-1838,-25.78,-2040,-2263,-20.31,-97.7,-53.72,-35.85,-34,-34.34,-32.13
"2014-01-13 19:47:53.7",125,-457.1,-904,-11.85,-1465,-1840,-25.82,-2053,-2274,-20.54,-97.8,-53.98,-36.42,-35.31,-35.42,-32.83
"2014-01-13 19:47:53.8",126,-457.1,-904,-11.85,-1465,-1841,-25.85,-2065,-2285,-20.77,-97.9,-54.22,-36.98,-36.6,-36.49,-33.55
"2014-01-13 19:47:53.9",127,-457.1,-904,-11.85,-1466,-1843,-25.88,-2078,-2296,-20.99,-98.1,-54.45,-37.52,-37.87,-37.56,-34.29
"2014-01-13 19:47:54",128,-456.9,-904,-11.85,-1467,-1845,-25.92,-2090,-2307,-21.21,-98.2,-54.68,-38.05,-39.12,-38.63,-35.05
"2014-01-13 19:47:54.1",129,-457.1,-905,-11.86,-1467,-1846,-25.95,-2103,-2318,-21.43,-98.4,-54.88,-38.56,-40.36,-39.69,-35.82
"2014-01-13 19:47:54.2",130,-457.1,-905,-11.86,-1468,-1848,-25.98,-2115,-2329,-21.64,-98.6,-55.08,-39.06,-41.58,-40.74,-36.6
"2014-01-13 19:47:54.3",131,-457.3,-905,-11.86,-1469,-1849,-26.01,-2127,-2339,-21.86,-98.8,-55.27,-39.56,-42.77,-41.78,-37.4
"2014-01-13 19:47:54.4",132,-457.3,-905,-11.86,-1469,-1851,-26.04,-2138,-2349,-22.07,-99,-55.46,-40.03,-43.95,-42.82,-38.21
"2014-01-13 19:47:54.5",133,-457.1,-905,-11.87,-1470,-1852,-26.07,-2150,-2360,-22.27,-99.3,-55.64,-40.49,-45.11,-43.85,-39.03
"2014-01-13 19:47:54.6",134,-457.1,-905,-11.87,-1471,-1853,-26.09,-2161,-2370,-22.48,-99.5,-55.81,-40.94,-46.26,-44.87,-39.85
"2014-01-13 19:47:54.7",135,-457.1,-905,-11.87,-1471,-1854,-26.12,-2173,-2380,-22.68,-99.8,-55.99,-41.37,-47.4,-45.89,-40.69
"2014-01-13 19:47:54.8",136,-457.1,-905,-11.88,-1472,-1856,-26.14,-2184,-2390,-22.88,-100,-56.16,-41.8,-48.51,-46.89,-41.53
"2014-01-13 19:47:54.9",137,-457.1,-905,-11.88,-1472,-1857,-26.17,-2194,-2399,-23.08,-100.3,-56.32,-42.21,-49.62,-47.89,-42.38
"2014-01-13 19:47:55",138,-457.1,-905,-11.88,-1473,-1858,-26.2,-2205,-2409,-23.27,-100.5,-56.48,-42.61,-50.72,-48.88,-43.24
"2014-01-13 19:47:55.1",139,-456.9,-905,-11.88,-1473,-1859,-26.22,-2216,-2419,-22.38,-52.05,4.008,-42.51,-51.42,-49.56,-44
"2014-01-13 19:47:55.2",140,-456.8,-905,-11.88,-1473,-1860,-26.24,-2169,-2389,-21.53,-78.23,0.266,1.908,-43.24,-48.62,-44.27
"2014-01-13 19:47:55.3",141,-456.9,-905,-11.88,-1474,-1861,-26.26,-2125,-2361,-20.81,-92.6,-3.442,-0.672,18.04,-0.66,-39.37
"2014-01-13 19:47:55.4",142,-457.1,-906,-11.88,-1474,-1862,-26.28,-2088,-2337,-20.2,-100.7,-6.721,-3.001,17,-1.36,-35.98
"2014-01-13 19:47:55.5",143,-456.9,-906,-11.89,-1475,-1863,-26.3,-2058,-2318,-19.68,-104.8,-10.03,-5.176,15.85,-2.109,-35.82
"2014-01-13 19:47:55.6",144,-457.3,-906,-11.89,-1475,-1864,-26.32,-2032,-2302,-19.24,-106.2,-13.38,-7.224,14.57,-2.906,-30.45
"2014-01-13 19:47:55.7",145,-457.4,-906,-11.89,-1476,-1865,-26.35,-2012,-2290,-18.88,-106.3,-16.68,-9.14,13.13,-3.751,-29.24
"2014-01-13 19:47:55.8",146,-457.8,-906,-11.89,-1476,-1866,-26.37,-1995,-2280,-18.59,-105.7,-19.88,-10.95,11.55,-4.641,-28.3
"2014-01-13 19:47:55.9",147,-457.9,-906,-11.89,-1476,-1867,-26.38,-1982,-2272,-18.36,-104.7,-22.94,-12.66,9.83,-5.556,-27.57
"2014-01-13 19:47:56",148,-457.9,-906,-11.89,-1477,-1868,-26.4,-1972,-2266,-18.18,-103.8,-25.84,-14.23,8,-6.521,-26.99
"2014-01-13 19:47:56.1",149,-458.1,-906,-11.9,-1477,-1869,-26.42,-1965,-2262,-18.06,-102.9,-28.57,-15.76,6.089,-7.511,-26.54
"2014-01-13 19:47:56.2",150,-458.3,-907,-11.9,-1478,-1870,-26.44,-1961,-2260,-17.98,-102.1,-31.1,-17.26,4.108,-8.53,-26.17
"2014-01-13 19:47:56.3",151,-458.3,-907,-11.9,-1478,-1871,-26.46,-1959,-2259,-17.94,-101.4,-33.44,-18.74,2.087,-9.58,-25.87
"2014-01-13 19:47:56.4",152,-458.1,-907,-11.9,-1478,-1872,-26.48,-1959,-2260,-17.94,-100.8,-35.55,-20.15,0.044,-10.64,-25.65
"2014-01-13 19:47:56.5",153,-458.3,-907,-11.9,-1478,-1873,-26.49,-1960,-2261,-17.97,-100.4,-37.44,-21.34,-1.994,-11.72,-25.5
"2014-01-13 19:47:56.6",154,-458.3,-907,-11.9,-1479,-1873,-26.51,-1963,-2264,-18.03,-100,-39.12,-22.35,-4.015,-12.82,-25.42
"2014-01-13 19:47:56.7",155,-458.3,-907,-11.9,-1479,-1874,-26.52,-1968,-2267,-18.12,-99.7,-40.63,-23.29,-6.005,-13.93,-25.4
"2014-01-13 19:47:56.8",156,-458.4,-907,-11.91,-1479,-1875,-26.54,-1973,-2271,-18.22,-99.5,-41.99,-24.17,-7.956,-15.06,-25.46
"2014-01-13 19:47:56.9",157,-458.6,-907,-11.91,-1480,-1876,-26.55,-1980,-2276,-18.35,-99.3,-43.2,-25.04,-9.87,-16.19,-25.56
"2014-01-13 19:47:57",158,-458.1,-907,-11.91,-1480,-1876,-26.57,-1987,-2281,-18.49,-99.1,-44.3,-25.87,-11.75,-17.34,-25.73
